Grid Points,_,_,_
-1.0,-1.0,-1.0,1.3458967458425664
-0.8666666666666667,-1.0,-1.0,1.2614011217774472
-0.73333333333333339,-1.0,-1.0,1.1707582315246476
-0.59999999999999998,-1.0,-1.0,1.0889317879920646
-0.46666666666666667,-1.0,-1.0,1.018049898910669
-0.33333333333333337,-1.0,-1.0,0.96053855206337679
-0.19999999999999996,-1.0,-1.0,0.91891162735246135
-0.066666666666666652,-1.0,-1.0,0.89538729236160419
0.066666666666666652,-1.0,-1.0,0.89139990089594268
0.19999999999999996,-1.0,-1.0,0.90706571804675873
0.33333333333333326,-1.0,-1.0,0.93021880840234938
0.46666666666666656,-1.0,-1.0,0.95337189875793982
0.60000000000000009,-1.0,-1.0,0.97652498911353058
0.73333333333333339,-1.0,-1.0,0.99967807946912146
0.8666666666666667,-1.0,-1.0,1.0286871026296807
1.0,-1.0,-1.0,1.0733697661311319
-1.0,-0.8666666666666667,-1.0,1.2592356252565464
-0.8666666666666667,-0.8666666666666667,-1.0,1.1956219533346386
-0.73333333333333339,-0.8666666666666667,-1.0,1.0995698713392681
-0.59999999999999998,-0.8666666666666667,-1.0,1.0120037075890229
-0.46666666666666667,-0.8666666666666667,-1.0,0.93530992828385917
-0.33333333333333337,-0.8666666666666667,-1.0,0.87236080567294083
-0.19999999999999996,-0.8666666666666667,-1.0,0.82630360289537841
-0.066666666666666652,-0.8666666666666667,-1.0,0.80006091555392167
0.066666666666666652,-0.8666666666666667,-1.0,0.7955959078524919
0.19999999999999996,-0.8666666666666667,-1.0,0.81261086305692409
0.33333333333333326,-0.8666666666666667,-1.0,0.83576395341251497
0.46666666666666656,-0.8666666666666667,-1.0,0.85891704376810585
0.60000000000000009,-0.8666666666666667,-1.0,0.88207013412369661
0.73333333333333339,-0.8666666666666667,-1.0,0.90522322447928716
0.8666666666666667,-0.8666666666666667,-1.0,0.93692288717806815
1.0,-0.8666666666666667,-1.0,0.98577380582253316
-1.0,-0.73333333333333339,-1.0,1.1806250859636265
-0.8666666666666667,-0.73333333333333339,-1.0,1.1277062191729361
-0.73333333333333339,-0.73333333333333339,-1.0,1.0323910017556821
-0.59999999999999998,-0.73333333333333339,-1.0,0.9385780642668855
-0.46666666666666667,-0.73333333333333339,-1.0,0.85532563418583663
-0.33333333333333337,-0.73333333333333339,-1.0,0.78599659911693542
-0.19999999999999996,-0.73333333333333339,-1.0,0.73454402366837668
-0.066666666666666652,-0.73333333333333339,-1.0,0.70489342963743473
0.066666666666666652,-0.73333333333333339,-1.0,0.69982149662658721
0.19999999999999996,-0.73333333333333339,-1.0,0.7181560080670899
0.33333333333333326,-0.73333333333333339,-1.0,0.74130909842268067
0.46666666666666656,-0.73333333333333339,-1.0,0.76446218877827143
0.60000000000000009,-0.73333333333333339,-1.0,0.7876152791338622
0.73333333333333339,-0.73333333333333339,-1.0,0.81085147038285665
0.8666666666666667,-0.73333333333333339,-1.0,0.8460792227647711
1.0,-0.73333333333333339,-1.0,0.89987529742847872
-1.0,-0.59999999999999998,-1.0,1.1124892731408917
-0.8666666666666667,-0.59999999999999998,-1.0,1.0561619695900097
-0.73333333333333339,-0.59999999999999998,-1.0,0.97005498417865821
-0.59999999999999998,-0.59999999999999998,-1.0,0.86954256626500481
-0.46666666666666667,-0.59999999999999998,-1.0,0.77894636036068621
-0.33333333333333337,-0.59999999999999998,-1.0,0.70211547885454351
-0.19999999999999996,-0.59999999999999998,-1.0,0.64399566344090042
-0.066666666666666652,-0.59999999999999998,-1.0,0.609959210906583
0.066666666666666652,-0.59999999999999998,-1.0,0.60409073736023544
0.19999999999999996,-0.59999999999999998,-1.0,0.62370115307725538
0.33333333333333326,-0.59999999999999998,-1.0,0.64685424343284603
0.46666666666666656,-0.59999999999999998,-1.0,0.6700073337884368
0.60000000000000009,-0.59999999999999998,-1.0,0.69316042414402768
0.73333333333333339,-0.59999999999999998,-1.0,0.71687089142529914
0.8666666666666667,-0.59999999999999998,-1.0,0.75648781823972644
1.0,-0.59999999999999998,-1.0,0.81621033984681601
-1.0,-0.46666666666666667,-1.0,1.0568560581536335
-0.8666666666666667,-0.46666666666666667,-1.0,0.99739182411464278
-0.73333333333333339,-0.46666666666666667,-1.0,0.91758431549777819
-0.59999999999999998,-0.46666666666666667,-1.0,0.81059149900822425
-0.46666666666666667,-0.46666666666666667,-1.0,0.7125389365058088
-0.33333333333333337,-0.46666666666666667,-1.0,0.6276308225101872
-0.19999999999999996,-0.46666666666666667,-1.0,0.56185827238579877
-0.066666666666666652,-0.46666666666666667,-1.0,0.52249836620553236
0.066666666666666652,-0.46666666666666667,-1.0,0.51563545522209975
0.19999999999999996,-0.46666666666666667,-1.0,0.53617370567609945
0.33333333333333326,-0.46666666666666667,-1.0,0.55903996545096368
0.46666666666666656,-0.46666666666666667,-1.0,0.58192890843333855
0.60000000000000009,-0.46666666666666667,-1.0,0.60483795942008112
0.73333333333333339,-0.46666666666666667,-1.0,0.62936988712336572
0.8666666666666667,-0.46666666666666667,-1.0,0.67414864754731696
1.0,-0.46666666666666667,-1.0,0.74054162524305833
-1.0,-0.33333333333333337,-1.0,1.0157817816903774
-0.8666666666666667,-0.33333333333333337,-1.0,0.95376011196148058
-0.73333333333333339,-0.33333333333333337,-1.0,0.88228442225316428
-0.59999999999999998,-0.33333333333333337,-1.0,0.77040470141833484
-0.46666666666666667,-0.33333333333333337,-1.0,0.66646572435490115
-0.33333333333333337,-0.33333333333333337,-1.0,0.574791505737418
-0.19999999999999996,-0.33333333333333337,-1.0,0.50214494317022496
-0.066666666666666652,-0.33333333333333337,-1.0,0.45767823674555957
0.066666666666666652,-0.33333333333333337,-1.0,0.44982746512988292
0.19999999999999996,-0.33333333333333337,-1.0,0.47001819639241416
0.33333333333333326,-0.33333333333333337,-1.0,0.49151470137600611
0.46666666666666656,-0.33333333333333337,-1.0,0.51315536593076649
0.60000000000000009,-0.33333333333333337,-1.0,0.53492269411977833
0.73333333333333339,-0.33333333333333337,-1.0,0.5601959984218543
0.8666666666666667,-0.33333333333333337,-1.0,0.61007335691706477
1.0,-0.33333333333333337,-1.0,0.68272615340838549
-1.0,-0.19999999999999996,-1.0,0.99107824309066261
-0.8666666666666667,-0.19999999999999996,-1.0,0.92740595592349573
-0.73333333333333339,-0.19999999999999996,-1.0,0.86628296936349214
-0.59999999999999998,-0.19999999999999996,-1.0,0.75202645247763955
-0.46666666666666667,-0.19999999999999996,-1.0,0.64513327537690413
-0.33333333333333337,-0.19999999999999996,-1.0,0.54991422633581466
-0.19999999999999996,-0.19999999999999996,-1.0,0.47346586488368725
-0.066666666666666652,-0.19999999999999996,-1.0,0.42601613778019487
0.066666666666666652,-0.19999999999999996,-1.0,0.41757050858963396
0.19999999999999996,-0.19999999999999996,-1.0,0.43514681288579043
0.33333333333333326,-0.19999999999999996,-1.0,0.45348484198396288
0.46666666666666656,-0.19999999999999996,-1.0,0.47224610770212461
0.60000000000000009,-0.19999999999999996,-1.0,0.49138213414451898
0.73333333333333339,-0.19999999999999996,-1.0,0.51680577979894293
0.8666666666666667,-0.19999999999999996,-1.0,0.57048940236063261
1.0,-0.19999999999999996,-1.0,0.64759837703127821
-1.0,-0.066666666666666652,-1.0,0.98397921492114193
-0.8666666666666667,-0.066666666666666652,-1.0,0.91981564378495184
-0.73333333333333339,-0.066666666666666652,-1.0,0.87064465760918486
-0.59999999999999998,-0.066666666666666652,-1.0,0.75704671060661011
-0.46666666666666667,-0.066666666666666652,-1.0,0.65097840195563905
-0.33333333333333337,-0.066666666666666652,-1.0,0.55675990619000448
-0.19999999999999996,-0.066666666666666652,-1.0,0.48139989823871282
-0.066666666666666652,-0.066666666666666652,-1.0,0.43481684243292495
0.066666666666666652,-0.066666666666666652,-1.0,0.42654354497303953
0.19999999999999996,-0.066666666666666652,-1.0,0.43907764021012274
0.33333333333333326,-0.066666666666666652,-1.0,0.45245008972575201
0.46666666666666656,-0.066666666666666652,-1.0,0.46658881731050983
0.60000000000000009,-0.066666666666666652,-1.0,0.48142631458160628
0.73333333333333339,-0.066666666666666652,-1.0,0.50587787753061975
0.8666666666666667,-0.066666666666666652,-1.0,0.56060892888633418
1.0,-0.066666666666666652,-1.0,0.63891147342557297
-1.0,0.066666666666666652,-1.0,0.99486162978654236
-0.8666666666666667,0.066666666666666652,-1.0,0.93144800476260259
-0.73333333333333339,0.066666666666666652,-1.0,0.88374015654291016
-0.59999999999999998,0.066666666666666652,-1.0,0.78501669689888065
-0.46666666666666667,0.066666666666666652,-1.0,0.6833040115369281
-0.33333333333333337,0.066666666666666652,-1.0,0.59423319118881546
-0.19999999999999996,0.066666666666666652,-1.0,0.5242874730469762
-0.066666666666666652,0.066666666666666652,-1.0,0.48186842481436754
0.066666666666666652,0.066666666666666652,-1.0,0.47407852329898859
0.19999999999999996,0.066666666666666652,-1.0,0.4808600430930654
0.33333333333333326,0.066666666666666652,-1.0,0.48864552286868218
0.46666666666666656,0.066666666666666652,-1.0,0.49738782070108978
0.60000000000000009,0.066666666666666652,-1.0,0.50703744687150998
0.73333333333333339,0.066666666666666652,-1.0,0.52942628898811894
0.8666666666666667,0.066666666666666652,-1.0,0.58194685293755943
1.0,0.066666666666666652,-1.0,0.65771394950364481
-1.0,0.19999999999999996,-1.0,1.0231518875522825
