Grid Points,_,_,_
-1.0,-1.0,-1.0,1.1960403492299156
-0.8666666666666667,-1.0,-1.0,1.113870841822115
-0.73333333333333339,-1.0,-1.0,1.0397265253210899
-0.59999999999999998,-1.0,-1.0,0.97577818320780074
-0.46666666666666667,-1.0,-1.0,0.9263448089232077
-0.33333333333333337,-1.0,-1.0,0.89422698615574514
-0.19999999999999996,-1.0,-1.0,0.88131983755896259
-0.066666666666666652,-1.0,-1.0,0.88812213410010055
0.066666666666666652,-1.0,-1.0,0.90325424703402857
0.19999999999999996,-1.0,-1.0,0.92108839973576251
0.33333333333333326,-1.0,-1.0,0.94147105165631639
0.46666666666666656,-1.0,-1.0,0.96495048081695023
0.60000000000000009,-1.0,-1.0,1.0020466563097254
0.73333333333333339,-1.0,-1.0,1.0548085740880637
0.8666666666666667,-1.0,-1.0,1.1210264537795005
1.0,-1.0,-1.0,1.1984719636823997
-1.0,-0.8666666666666667,-1.0,1.119800845221067
-0.8666666666666667,-0.8666666666666667,-1.0,1.0297624687010625
-0.73333333333333339,-0.8666666666666667,-1.0,0.94714581722702151
-0.59999999999999998,-0.8666666666666667,-1.0,0.87607150720117855
-0.46666666666666667,-0.8666666666666667,-1.0,0.82065396357076237
-0.33333333333333337,-0.8666666666666667,-1.0,0.78421943719511011
-0.19999999999999996,-0.8666666666666667,-1.0,0.76946921899474585
-0.066666666666666652,-0.8666666666666667,-1.0,0.77758254285382133
0.066666666666666652,-0.8666666666666667,-1.0,0.7971705256377124
0.19999999999999996,-0.8666666666666667,-1.0,0.81960684390522465
0.33333333333333326,-0.8666666666666667,-1.0,0.84466455225926473
0.46666666666666656,-0.8666666666666667,-1.0,0.87238951842461698
0.60000000000000009,-0.8666666666666667,-1.0,0.91325327420698188
0.73333333333333339,-0.8666666666666667,-1.0,0.97085280521712769
0.8666666666666667,-0.8666666666666667,-1.0,1.0424175514167604
1.0,-0.8666666666666667,-1.0,1.1252862254382296
-1.0,-0.73333333333333339,-1.0,1.0537436072124653
-0.8666666666666667,-0.73333333333333339,-1.0,0.95555924590819041
-0.73333333333333339,-0.73333333333333339,-1.0,0.86486934131788173
-0.59999999999999998,-0.73333333333333339,-1.0,0.78639370813271914
-0.46666666666666667,-0.73333333333333339,-1.0,0.72414550083901374
-0.33333333333333337,-0.73333333333333339,-1.0,0.68257886294229708
-0.19999999999999996,-0.73333333333333339,-1.0,0.66557994068433879
-0.066666666666666652,-0.73333333333333339,-1.0,0.67500738240606828
0.066666666666666652,-0.73333333333333339,-1.0,0.70013212850298856
0.19999999999999996,-0.73333333333333339,-1.0,0.7281472758178118
0.33333333333333326,-0.73333333333333339,-1.0,0.75870956817214308
0.46666666666666656,-0.73333333333333339,-1.0,0.79155105258028879
0.60000000000000009,-0.73333333333333339,-1.0,0.83637380389010296
0.73333333333333339,-0.73333333333333339,-1.0,0.89891310279792536
0.8666666666666667,-0.73333333333333339,-1.0,0.97576838875090743
1.0,-0.73333333333333339,-1.0,1.0638414760408836
-1.0,-0.59999999999999998,-1.0,0.99988873747831741
-0.8666666666666667,-0.59999999999999998,-1.0,0.89420790674463346
-0.73333333333333339,-0.59999999999999998,-1.0,0.79653519166962472
-0.59999999999999998,-0.59999999999999998,-1.0,0.71055217838471774
-0.46666666666666667,-0.59999999999999998,-1.0,0.64098053043904957
-0.33333333333333337,-0.59999999999999998,-1.0,0.59361876499327293
-0.19999999999999996,-0.59999999999999998,-1.0,0.57399128169154912
-0.066666666666666652,-0.59999999999999998,-1.0,0.58489682878199256
0.066666666666666652,-0.59999999999999998,-1.0,0.61642573440347626
0.19999999999999996,-0.59999999999999998,-1.0,0.65094782451563582
0.33333333333333326,-0.59999999999999998,-1.0,0.68768724728956354
0.46666666666666656,-0.59999999999999998,-1.0,0.72630759707168135
0.60000000000000009,-0.59999999999999998,-1.0,0.77496212318601976
0.73333333333333339,-0.59999999999999998,-1.0,0.84207477038632195
0.8666666666666667,-0.59999999999999998,-1.0,0.92367153308139005
1.0,-0.59999999999999998,-1.0,1.0162695698899133
-1.0,-0.46666666666666667,-1.0,0.96037893278055797
-0.8666666666666667,-0.46666666666666667,-1.0,0.84948965270726795
-0.73333333333333339,-0.46666666666666667,-1.0,0.74598471910640429
-0.59999999999999998,-0.46666666666666667,-1.0,0.65338295645001543
-0.46666666666666667,-0.46666666666666667,-1.0,0.57695834336113072
-0.33333333333333337,-0.46666666666666667,-1.0,0.52383979203973574
-0.19999999999999996,-0.46666666666666667,-1.0,0.50148866490679767
-0.066666666666666652,-0.46666666666666667,-1.0,0.513935005512688
0.066666666666666652,-0.46666666666666667,-1.0,0.55214845192550066
0.19999999999999996,-0.46666666666666667,-1.0,0.59359853727793122
0.33333333333333326,-0.46666666666666667,-1.0,0.63661513459040242
0.46666666666666656,-0.46666666666666667,-1.0,0.68090141089360201
0.60000000000000009,-0.46666666666666667,-1.0,0.73291677594930427
0.73333333333333339,-0.46666666666666667,-1.0,0.80354877077630826
0.8666666666666667,-0.46666666666666667,-1.0,0.8886899398102045
1.0,-0.46666666666666667,-1.0,0.98458343820072913
-1.0,-0.33333333333333337,-1.0,0.93803418895921598
-0.8666666666666667,-0.33333333333333337,-1.0,0.82414386801356787
-0.73333333333333339,-0.33333333333333337,-1.0,0.71698929299391323
-0.59999999999999998,-0.33333333333333337,-1.0,0.6200723610249157
-0.46666666666666667,-0.33333333333333337,-1.0,0.5389446864954428
