-1.00699,-1.40013,-1.09790
-1.00699,-1.40013,1.09790
1.00699,-1.40013,-1.09790
1.00699,-1.40013,1.09790
1.00699,1.40013,-1.09790
1.00699,1.40013,1.09790
1.00699,-1.09000,-0.327856
1.00699,1.14467,-0.327856
-1.00699,1.40013,-1.09790
-1.00699,1.40013,1.09790
1.00699,-1.09000,1.09790
-0.589577,-1.09000,1.09790
1.00699,1.14467,1.09790
-0.589577,1.14467,1.09790
0.203316,1.14467,0.923052
-0.589577,1.14467,0.923052
-0.589577,-0.0571212,0.923052
-0.589577,-0.0571212,-0.327856
-0.589577,-1.09000,-0.327856
-1.00699,1.32152,-0.532619
-1.00699,-0.0571212,-0.532619
0.203316,-0.0571212,-0.532619
0.203316,1.32152,-0.532619
0.203316,-0.0571212,-0.327856
0.203316,1.14467,-0.327856
-1.00699,-0.0571212,0.923052
-1.00699,1.32152,0.923052
0.203316,1.32152,0.923052
-1.00699,-1.40013,-1.00613
-1.00699,-1.30500,-1.00598
-1.00699,-1.30507,-1.09790
-0.910924,-1.40013,-1.09790
-0.910902,-1.40013,-1.00626
-0.910942,-1.30513,-1.09790
-1.00699,-1.40013,1.00679
-0.907623,-1.40013,1.00663
-0.906894,-1.40013,1.09790
-0.906078,-1.30124,1.09790
-1.00699,-1.30203,1.09790
-1.00699,-1.30253,1.00694
0.911223,-1.40013,-1.09790
0.911207,-1.30447,-1.09790
1.00699,-1.30414,-1.09790
1.00699,-1.40013,-1.01041
0.91124,-1.40013,-1.00998
1.00699,-1.30380,-1.01071
1.00699,-1.40013,1.00418
1.00699,-1.29675,1.00404
1.00699,-1.29675,1.09790
0.912059,-1.40013,1.09790
0.912006,-1.40013,1.00434
0.912104,-1.29675,1.09790
1.00699,1.30904,-1.09790
0.911058,1.30885,-1.09790
0.911052,1.40013,-1.09790
1.00699,1.40013,-1.01064
1.00699,1.30934,-1.01094
0.911044,1.40013,-1.01027
1.00699,1.40013,1.00234
0.909508,1.40013,1.00291
0.909224,1.40013,1.09790
1.00699,1.31498,1.09790
1.00699,1.31498,1.00181
0.908985,1.31498,1.09790
1.00699,-1.09492,-0.412834
1.00699,-1.00041,-0.415836
1.00699,-0.999082,-0.327856
1.00699,-1.19428,-0.319536
1.00699,-1.19660,-0.406857
1.00699,-1.09000,-0.231315
1.00699,-1.19276,-0.226431
0.911331,-0.998502,-0.327856
0.91152,-1.09000,-0.327856
0.91167,-1.09000,-0.231492
