Grid Points,_,_,_
-1.0,-1.0,-1.0,1.4440417898947426
-0.8666666666666667,-1.0,-1.0,1.4096881481897356
-0.73333333333333339,-1.0,-1.0,1.3839467468890458
-0.59999999999999998,-1.0,-1.0,1.3673040847583651
-0.46666666666666667,-1.0,-1.0,1.3600942103630245
-0.33333333333333337,-1.0,-1.0,1.3614547841850535
-0.19999999999999996,-1.0,-1.0,1.371866515513509
-0.066666666666666652,-1.0,-1.0,1.380886806291
0.066666666666666652,-1.0,-1.0,1.3803654861887302
0.19999999999999996,-1.0,-1.0,1.3702230483851621
0.33333333333333326,-1.0,-1.0,1.3634680582442653
0.46666666666666656,-1.0,-1.0,1.3601509864865851
0.60000000000000009,-1.0,-1.0,1.3598728256096486
0.73333333333333339,-1.0,-1.0,1.3626948207954446
0.8666666666666667,-1.0,-1.0,1.3758632098388179
1.0,-1.0,-1.0,1.4016481460440697
-1.0,-0.8666666666666667,-1.0,1.3580873596609218
-0.8666666666666667,-0.8666666666666667,-1.0,1.3180056471854222
-0.73333333333333339,-0.8666666666666667,-1.0,1.2868568041738468
-0.59999999999999998,-0.8666666666666667,-1.0,1.2653007238511953
-0.46666666666666667,-0.8666666666666667,-1.0,1.2538322646997739
-0.33333333333333337,-0.8666666666666667,-1.0,1.2522095360401468
-0.19999999999999996,-0.8666666666666667,-1.0,1.2583277946288678
-0.066666666666666652,-0.8666666666666667,-1.0,1.2645705290224274
0.066666666666666652,-0.8666666666666667,-1.0,1.2634460641490248
0.19999999999999996,-0.8666666666666667,-1.0,1.2560352935012784
0.33333333333333326,-0.8666666666666667,-1.0,1.2523517783313149
0.46666666666666656,-0.8666666666666667,-1.0,1.2519939533923854
0.60000000000000009,-0.8666666666666667,-1.0,1.2546282040495098
0.73333333333333339,-0.8666666666666667,-1.0,1.2610022276441415
0.8666666666666667,-0.8666666666666667,-1.0,1.2752667934583557
1.0,-0.8666666666666667,-1.0,1.3030438778561366
-1.0,-0.73333333333333339,-1.0,1.2767442260009754
-0.8666666666666667,-0.73333333333333339,-1.0,1.2302792583500772
-0.73333333333333339,-0.73333333333333339,-1.0,1.1929887792095843
-0.59999999999999998,-0.73333333333333339,-1.0,1.1657535502873251
-0.46666666666666667,-0.73333333333333339,-1.0,1.1492886458975411
-0.33333333333333337,-0.73333333333333339,-1.0,1.1440496107215572
-0.19999999999999996,-0.73333333333333339,-1.0,1.1450915445389553
-0.066666666666666652,-0.73333333333333339,-1.0,1.1517103421502233
0.066666666666666652,-0.73333333333333339,-1.0,1.1486862281351977
0.19999999999999996,-0.73333333333333339,-1.0,1.144567659361801
0.33333333333333326,-0.73333333333333339,-1.0,1.144115158691986
0.46666666666666656,-0.73333333333333339,-1.0,1.146907723138576
0.60000000000000009,-0.73333333333333339,-1.0,1.153788009602553
0.73333333333333339,-0.73333333333333339,-1.0,1.1646835765442531
0.8666666666666667,-0.73333333333333339,-1.0,1.1811717793626351
1.0,-0.73333333333333339,-1.0,1.2111088825879757
-1.0,-0.59999999999999998,-1.0,1.2009497564138902
-0.8666666666666667,-0.59999999999999998,-1.0,1.1474167410700715
-0.73333333333333339,-0.59999999999999998,-1.0,1.1031654349367175
-0.59999999999999998,-0.59999999999999998,-1.0,1.0693487339892174
-0.46666666666666667,-0.59999999999999998,-1.0,1.0469782193644421
-0.33333333333333337,-0.59999999999999998,-1.0,1.0367950654091218
-0.19999999999999996,-0.59999999999999998,-1.0,1.036180678138231
-0.066666666666666652,-0.59999999999999998,-1.0,1.0402792521053679
0.066666666666666652,-0.59999999999999998,-1.0,1.0368033355185859
0.19999999999999996,-0.59999999999999998,-1.0,1.0362364657184433
0.33333333333333326,-0.59999999999999998,-1.0,1.0392201883679391
0.46666666666666656,-0.59999999999999998,-1.0,1.0467104678945001
0.60000000000000009,-0.59999999999999998,-1.0,1.0586116492604527
0.73333333333333339,-0.59999999999999998,-1.0,1.0747772145712489
0.8666666666666667,-0.59999999999999998,-1.0,1.0952550870840021
1.0,-0.59999999999999998,-1.0,1.127475790828427
-1.0,-0.46666666666666667,-1.0,1.131819231539219
-0.8666666666666667,-0.46666666666666667,-1.0,1.0705481112481612
-0.73333333333333339,-0.46666666666666667,-1.0,1.0184575018163275
-0.59999999999999998,-0.46666666666666667,-1.0,0.97701691203831009
-0.46666666666666667,-0.46666666666666667,-1.0,0.94762458215570089
-0.33333333333333337,-0.46666666666666667,-1.0,0.93142181094100962
-0.19999999999999996,-0.46666666666666667,-1.0,0.9283117455549047
-0.066666666666666652,-0.46666666666666667,-1.0,0.92906569506475023
0.066666666666666652,-0.46666666666666667,-1.0,0.9283579099348922
0.19999999999999996,-0.46666666666666667,-1.0,0.9315770252352974
0.33333333333333326,-0.46666666666666667,-1.0,0.93981632014739702
0.46666666666666656,-0.46666666666666667,-1.0,0.95294558813508712
0.60000000000000009,-0.46666666666666667,-1.0,0.97076644407315804
0.73333333333333339,-0.46666666666666667,-1.0,0.99302633428945131
0.8666666666666667,-0.46666666666666667,-1.0,1.0194345142812413
1.0,-0.46666666666666667,-1.0,1.0541224539304885
-1.0,-0.33333333333333337,-1.0,1.0706442849897293
-0.8666666666666667,-0.33333333333333337,-1.0,1.0010550913680236
-0.73333333333333339,-0.33333333333333337,-1.0,0.94024855534081364
-0.59999999999999998,-0.33333333333333337,-1.0,0.89002659206402546
-0.46666666666666667,-0.33333333333333337,-1.0,0.85226243741918539
-0.33333333333333337,-0.33333333333333337,-1.0,0.82866104577459743
-0.19999999999999996,-0.33333333333333337,-1.0,0.82044557054492018
-0.066666666666666652,-0.33333333333333337,-1.0,0.82047954545551072
0.066666666666666652,-0.33333333333333337,-1.0,0.82399562347088084
0.19999999999999996,-0.33333333333333337,-1.0,0.83317615613328389
0.33333333333333326,-0.33333333333333337,-1.0,0.84783715621603128
0.46666666666666656,-0.33333333333333337,-1.0,0.86770086806083357
0.60000000000000009,-0.33333333333333337,-1.0,0.89241994938938107
0.73333333333333339,-0.33333333333333337,-1.0,0.92160379359264277
0.8666666666666667,-0.33333333333333337,-1.0,0.95484310508174064
1.0,-0.33333333333333337,-1.0,0.99332884404523236
-1.0,-0.19999999999999996,-1.0,1.0188589469244527
-0.8666666666666667,-0.19999999999999996,-1.0,0.9405739152551349
-0.73333333333333339,-0.19999999999999996,-1.0,0.87029245962648327
-0.59999999999999998,-0.19999999999999996,-1.0,0.81010035143865111
-0.46666666666666667,-0.19999999999999996,-1.0,0.76239106265309076
-0.33333333333333337,-0.19999999999999996,-1.0,0.72961745066820027
-0.19999999999999996,-0.19999999999999996,-1.0,0.71386718632352597
-0.066666666666666652,-0.19999999999999996,-1.0,0.71650380359789712
0.066666666666666652,-0.19999999999999996,-1.0,0.72690176654128635
0.19999999999999996,-0.19999999999999996,-1.0,0.7435228796029183
0.33333333333333326,-0.19999999999999996,-1.0,0.76596212925103091
0.46666666666666656,-0.19999999999999996,-1.0,0.79372621921044928
0.60000000000000009,-0.19999999999999996,-1.0,0.82627855795672178
0.73333333333333339,-0.19999999999999996,-1.0,0.86307752622667055
0.8666666666666667,-0.19999999999999996,-1.0,0.9036044454724883
1.0,-0.19999999999999996,-1.0,0.94751558958129889
-1.0,-0.066666666666666652,-1.0,0.97795596993041323
-0.8666666666666667,-0.066666666666666652,-1.0,0.89094177184067402
-0.73333333333333339,-0.066666666666666652,-1.0,0.81072840174292404
-0.59999999999999998,-0.066666666666666652,-1.0,0.73953213646780991
-0.46666666666666667,-0.066666666666666652,-1.0,0.68019038455319425
-0.33333333333333337,-0.066666666666666652,-1.0,0.63604785732883418
-0.19999999999999996,-0.066666666666666652,-1.0,0.61475812472894353
-0.066666666666666652,-0.066666666666666652,-1.0,0.62118091468655101
0.066666666666666652,-0.066666666666666652,-1.0,0.64039095952684499
0.19999999999999996,-0.066666666666666652,-1.0,0.66615842708637296
0.33333333333333326,-0.066666666666666652,-1.0,0.69775721821723347
0.46666666666666656,-0.066666666666666652,-1.0,0.73443504670726167
0.60000000000000009,-0.066666666666666652,-1.0,0.77547157056279459
