-0.386313,-0.546019,-0.768192
-0.386313,-0.546019,0.768192
0.386313,-0.546019,0.768192
-0.222646,-0.546019,-0.768192
-0.222646,-0.546019,-0.641509
-0.0942626,-0.546019,-0.641509
-0.0942626,-0.546019,-0.285336
0.386313,-0.546019,-0.285336
-0.0942626,0.546019,-0.285336
0.386313,0.546019,-0.285336
-0.386313,0.546019,-0.768192
-0.0942626,0.546019,-0.768192
-0.222646,-0.112434,-0.768192
-0.386313,0.546019,0.768192
0.386313,0.546019,0.768192
-0.0942626,-0.112434,-0.768192
-0.0942626,-0.112434,-0.641509
-0.222646,-0.112434,-0.641509
-0.345349,-0.546019,-0.768192
-0.345312,-0.546019,-0.72707
-0.386313,-0.546019,-0.727293
-0.386313,-0.506075,-0.727435
-0.386313,-0.506127,-0.768192
-0.345365,-0.506157,-0.768191
-0.386313,-0.546019,0.727713
-0.345608,-0.546019,0.727712
-0.345613,-0.546019,0.768192
-0.345618,-0.505594,0.768192
-0.386313,-0.505597,0.768192
-0.386313,-0.505598,0.727714
0.386313,-0.546019,0.72769
0.386313,-0.505592,0.727689
0.386313,-0.505591,0.768192
0.34568,-0.546019,0.768192
0.345685,-0.546019,0.727691
0.345677,-0.50559,0.768192
-0.26351,-0.546019,-0.768192
-0.263529,-0.506213,-0.768192
-0.222646,-0.506237,-0.768192
-0.222646,-0.546019,-0.726345
-0.263445,-0.546019,-0.726595
-0.222646,-0.506253,-0.726195
-0.222646,-0.546019,-0.684327
-0.222646,-0.506263,-0.68408
-0.222646,-0.506269,-0.641509
-0.263087,-0.546019,-0.643452
-0.263322,-0.546019,-0.684958
-0.221521,-0.546019,-0.602772
-0.262724,-0.546019,-0.603481
-0.179466,-0.546019,-0.641509
-0.179107,-0.546019,-0.602372
-0.179626,-0.506263,-0.641509
-0.136817,-0.546019,-0.641509
-0.13691,-0.506254,-0.641509
-0.0942626,-0.506239,-0.641509
-0.0942626,-0.546019,-0.602078
-0.136676,-0.546019,-0.602182
-0.0942626,-0.506214,-0.602042
-0.136929,-0.546019,-0.284616
-0.136601,-0.546019,-0.324374
-0.0942626,-0.546019,-0.324719
-0.0942626,-0.505999,-0.324801
-0.0942626,-0.505969,-0.285336
-0.0549297,-0.546019,-0.285336
-0.0558353,-0.546019,-0.244548
-0.0958111,-0.546019,-0.244413
-0.137542,-0.546019,-0.244092
-0.0547745,-0.505941,-0.285336
0.346079,-0.546019,-0.285336
0.346097,-0.505724,-0.285336
0.386313,-0.505713,-0.285336
0.386313,-0.546019,-0.244782
0.346058,-0.546019,-0.244779
0.386313,-0.5057,-0.244786
-0.054922,0.546019,-0.285336
-0.0547666,0.505323,-0.285336
-0.0942626,0.50531,-0.285336
-0.0957815,0.546019,-0.244571
-0.055814,0.546019,-0.244648
-0.136799,0.546019,-0.284947
-0.13747,0.546019,-0.244389
-0.0942626,0.546019,-0.32535
-0.136436,0.546019,-0.325166
-0.0942626,0.505296,-0.325398
0.386313,0.505455,-0.285336
0.346099,0.505446,-0.285336
0.346081,0.546019,-0.285336
0.386313,0.546019,-0.244791
0.386313,0.505467,-0.244794
0.34606,0.546019,-0.244788
-0.386313,0.546019,-0.727849
-0.344607,0.546019,-0.727853
-0.344605,0.546019,-0.768192
-0.344605,0.505232,-0.768191
-0.386313,0.505243,-0.768192
-0.386313,0.505256,-0.727843
-0.0942626,0.546019,-0.727865
-0.0942626,0.505198,-0.727862
-0.0942626,0.505197,-0.768192
-0.135997,0.546019,-0.768192
-0.136001,0.546019,-0.727867
-0.135997,0.505199,-0.768192
-0.222646,-0.150675,-0.768192
-0.263306,-0.149531,-0.768191
-0.263057,-0.109962,-0.768191
-0.262655,-0.068557,-0.768191
-0.221409,-0.0694157,-0.768192
-0.179467,-0.112434,-0.768192
-0.17966,-0.112434,-0.726084
-0.222646,-0.112434,-0.72601
-0.17905,-0.0699689,-0.768192
-0.222646,-0.150973,-0.725991
-0.345613,0.546019,0.768192
-0.345608,0.546019,0.727707
-0.386313,0.546019,0.727708
-0.386313,0.505547,0.72771
-0.386313,0.50555,0.768192
-0.345617,0.505552,0.768192
0.386313,0.546019,0.727686
0.345686,0.546019,0.727687
0.345682,0.546019,0.768192
0.386313,0.505555,0.768192
0.386313,0.505554,0.727685
0.34568,0.505555,0.768192
-0.0942626,-0.0703385,-0.768192
-0.0942626,-0.0702447,-0.726652
-0.0942626,-0.112434,-0.726379
-0.136813,-0.112434,-0.768192
-0.136649,-0.070237,-0.768191
-0.136916,-0.112434,-0.726202
-0.137029,-0.112434,-0.641509
-0.136985,-0.112434,-0.684068
-0.0942626,-0.112434,-0.684414
-0.0942626,-0.0700051,-0.685068
-0.0942626,-0.0694827,-0.643539
-0.0942626,-0.150685,-0.641509
